Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
1,0,28.0,0,0,646,5.0,5,5,2,2.0,5,2.0,2,4,4,4,4,5,2,0,0.0,1
1,0,22.0,0,0,1162,0.0,0,0,2,5.0,0,4.0,5,5,4,5,5,5,5,1,0.0,1
0,1,43.0,0,0,2565,2.0,2,2,2,4.0,3,4.0,5,5,5,5,3,5,5,1,0.0,1
0,1,63.0,0,0,333,4.0,4,4,4,2.0,4,4.0,4,4,4,4,5,4,5,17,7.0,1
1,1,34.0,0,0,2322,3.0,3,3,3,1.0,4,4.0,5,5,5,5,2,5,3,0,0.0,1
1,1,50.0,0,1,109,4.0,1,1,1,4.0,4,4.0,4,2,4,1,5,4,4,0,0.0,1
0,0,25.0,0,0,1023,4.0,0,4,5,3.0,4,5.0,3,4,2,5,5,4,3,5,0.0,1
0,1,41.0,0,0,3195,4.0,4,4,4,5.0,5,4.0,2,2,2,2,5,2,4,0,0.0,1
1,1,12.0,1,1,680,4.0,4,4,2,3.0,4,3.0,3,4,2,5,3,4,3,0,0.0,0
1,1,53.0,0,0,728,3.0,3,3,3,5.0,4,4.0,4,4,4,4,4,4,4,0,0.0,1
1,1,24.0,1,1,2442,2.0,5,2,1,2.0,2,2.0,2,3,3,5,4,4,2,9,0.0,0
1,1,36.0,1,0,422,5.0,2,5,3,4.0,2,2.0,4,4,5,4,4,4,4,0,8.0,1
0,1,12.0,1,1,158,0.0,5,0,3,2.0,0,2.0,2,3,3,4,3,5,2,0,0.0,1
0,1,39.0,1,1,197,4.0,2,4,3,4.0,4,4.0,4,3,3,4,3,3,4,0,0.0,1
1,1,39.0,0,0,2098,3.0,3,3,3,5.0,5,5.0,3,3,2,3,3,3,3,4,0.0,1
1,1,48.0,0,0,2536,3.0,3,3,3,4.0,4,4.0,5,5,5,5,5,5,4,0,0.0,1
1,1,43.0,0,1,349,5.0,4,4,4,5.0,5,5.0,5,2,4,4,4,5,5,0,4.0,1
0,1,51.0,0,0,2246,5.0,5,5,5,4.0,5,5.0,3,3,4,3,3,3,5,41,32.0,1
0,0,28.0,0,0,862,5.0,4,4,1,4.0,4,3.0,3,5,4,4,4,5,3,0,0.0,1
1,1,52.0,0,0,3169,2.0,2,2,2,2.0,4,5.0,5,5,5,5,4,5,3,23,24.0,1
0,1,41.0,0,0,335,3.0,1,1,1,3.0,4,5.0,5,5,5,5,3,5,4,0,0.0,1
1,1,33.0,0,0,2111,5.0,5,5,5,4.0,4,4.0,4,4,2,5,3,4,4,1,14.0,1
0,1,45.0,0,0,3163,1.0,1,1,1,5.0,5,4.0,4,4,4,4,3,4,5,0,0.0,1
1,1,43.0,0,0,2419,1.0,1,1,1,5.0,5,5.0,4,5,4,5,5,3,5,146,124.0,1
1,1,39.0,0,0,3272,5.0,2,5,5,5.0,5,5.0,4,4,4,4,4,4,3,0,0.0,1
0,1,49.0,0,0,368,4.0,4,4,4,2.0,4,5.0,4,4,4,4,3,4,3,0,0.0,1
1,1,31.0,0,1,253,5.0,3,3,3,5.0,5,5.0,5,2,1,2,1,3,5,0,0.0,1
1,1,27.0,0,0,1793,4.0,5,5,5,4.0,3,4.0,4,2,3,3,2,4,4,22,26.0,0
1,1,56.0,0,0,1235,5.0,5,5,5,5.0,4,5.0,5,5,5,5,3,5,4,0,0.0,1
1,1,47.0,0,0,2194,2.0,2,2,2,3.0,4,4.0,5,5,5,5,3,5,4,4,0.0,1
0,1,52.0,0,1,438,4.0,3,3,3,2.0,1,3.0,4,4,4,4,3,4,1,0,0.0,1
1,1,54.0,0,0,1747,3.0,2,3,3,3.0,5,5.0,4,4,4,4,3,4,5,29,4.0,1
0,1,45.0,0,2,1046,5.0,4,5,4,1.0,5,5.0,5,5,5,5,4,5,3,36,34.0,1
1,1,42.0,0,0,1044,5.0,5,2,5,3.0,5,5.0,2,2,2,2,3,2,4,0,5.0,1
1,1,43.0,0,0,2814,3.0,3,3,3,4.0,4,4.0,4,2,1,2,2,3,4,0,0.0,1
1,1,30.0,0,0,3142,3.0,3,3,3,4.0,4,5.0,4,5,2,5,3,5,4,0,0.0,1
1,0,36.0,0,0,447,2.0,2,2,2,3.0,2,3.0,3,4,2,5,3,4,3,0,0.0,0
1,1,38.0,0,1,301,4.0,1,1,1,4.0,4,4.0,4,2,4,1,3,3,4,0,0.0,1
0,1,59.0,1,1,192,5.0,4,5,3,5.0,4,5.0,1,1,5,1,5,1,4,0,0.0,1
0,0,39.0,0,0,391,5.0,5,5,1,4.0,5,4.0,4,4,4,5,4,1,4,88,79.0,1
0,0,20.0,0,0,597,5.0,0,5,1,4.0,5,3.0,3,4,4,5,5,5,3,0,10.0,1
1,1,55.0,0,1,521,5.0,5,5,5,5.0,5,5.0,5,4,4,1,2,3,5,0,2.0,1
0,1,47.0,0,0,1528,4.0,4,4,4,4.0,5,5.0,4,4,4,4,4,4,5,0,0.0,1
0,1,36.0,0,0,449,1.0,1,1,1,2.0,5,5.0,5,5,5,5,3,5,4,13,0.0,1
0,1,44.0,0,0,277,3.0,3,3,3,3.0,5,4.0,4,4,4,4,3,4,4,0,0.0,1
1,1,48.0,0,0,587,4.0,4,2,4,4.0,4,5.0,4,4,4,4,4,4,4,10,23.0,1
0,1,43.0,0,1,733,4.0,4,4,4,4.0,4,4.0,4,3,2,1,1,5,4,0,0.0,1
1,1,42.0,0,0,3011,4.0,4,4,4,4.0,4,5.0,5,5,4,5,4,5,4,24,16.0,1
1,1,43.0,0,0,308,0.0,0,0,2,3.0,4,4.0,5,5,5,5,3,5,5,25,5.0,1
1,1,52.0,0,0,2261,3.0,3,3,3,5.0,4,5.0,4,4,4,4,5,4,3,0,0.0,1
0,1,50.0,0,1,2496,5.0,1,1,1,5.0,5,5.0,1,5,4,5,5,2,5,35,58.0,1
1,1,30.0,0,1,1304,5.0,2,2,2,5.0,5,5.0,5,3,3,1,3,3,5,25,27.0,1
0,1,17.0,1,1,382,1.0,5,3,4,2.0,3,2.0,2,5,5,4,4,5,2,17,13.0,0
1,1,57.0,1,1,189,5.0,1,0,3,5.0,0,5.0,5,2,5,4,3,4,5,1,0.0,1
0,1,26.0,1,1,1598,0.0,1,0,3,4.0,0,4.0,4,1,4,4,2,3,4,0,0.0,1
1,1,58.0,0,0,1020,1.0,1,1,1,2.0,5,5.0,4,4,4,4,4,4,3,9,0.0,1
0,1,58.0,0,0,2183,0.0,0,0,4,4.0,4,4.0,3,3,3,3,4,3,4,42,36.0,1
1,1,61.0,1,1,843,3.0,4,3,2,4.0,3,3.0,3,3,5,4,3,5,3,2,6.0,0
0,1,25.0,0,2,705,3.0,4,4,4,3.0,2,1.0,3,4,1,3,1,3,3,0,12.0,0
1,0,29.0,0,1,783,1.0,1,1,4,1.0,2,2.0,2,5,5,3,2,3,2,186,200.0,0
0,1,38.0,1,1,376,2.0,5,2,3,3.0,2,3.0,3,3,2,5,4,5,3,65,58.0,0
1,1,57.0,0,0,3575,1.0,1,5,1,2.0,5,5.0,4,4,4,4,3,4,3,17,17.0,1
1,1,62.0,0,0,2165,0.0,5,1,1,2.0,4,5.0,2,2,2,2,4,2,5,0,0.0,1
1,1,38.0,1,1,842,5.0,2,5,2,5.0,3,3.0,1,3,2,3,3,2,3,176,189.0,1
0,1,25.0,0,0,946,2.0,2,2,2,2.0,3,2.0,2,4,5,4,3,4,2,0,0.0,1
0,1,55.0,1,1,473,2.0,3,2,3,1.0,1,1.0,2,2,2,2,4,2,4,0,0.0,0
1,0,22.0,0,0,373,5.0,0,4,2,4.0,4,4.0,4,4,4,4,3,5,4,0,0.0,1
0,1,48.0,1,1,1749,3.0,3,2,5,3.0,1,5.0,1,1,2,1,3,1,1,0,0.0,0
0,1,52.0,0,0,2722,5.0,5,5,5,5.0,4,4.0,2,2,2,2,3,2,4,0,0.0,1
1,1,33.0,0,0,967,3.0,2,3,3,5.0,5,5.0,5,3,5,5,3,4,5,17,23.0,1
0,1,47.0,0,0,3975,2.0,2,2,2,2.0,5,4.0,5,5,5,5,4,5,3,0,0.0,1
0,0,43.0,0,1,793,2.0,2,2,4,4.0,2,4.0,4,2,1,3,3,3,4,29,30.0,0
0,1,56.0,0,0,447,5.0,5,5,5,2.0,4,5.0,4,4,4,4,4,4,3,4,0.0,1
1,1,47.0,0,0,1846,3.0,3,3,3,5.0,4,5.0,4,4,4,4,4,4,3,0,0.0,1
1,1,41.0,0,0,1444,3.0,3,4,3,4.0,5,5.0,5,5,5,5,3,5,5,0,0.0,1
1,1,41.0,0,0,261,2.0,2,2,2,3.0,3,4.0,5,5,5,5,2,5,2,0,0.0,1
0,1,29.0,0,0,1919,4.0,4,3,4,4.0,4,4.0,4,4,4,4,5,4,4,2,0.0,1
1,1,46.0,1,1,719,4.0,4,4,1,4.0,4,4.0,4,5,2,5,4,4,4,0,0.0,1
1,1,42.0,0,0,3648,5.0,5,5,5,2.0,4,5.0,4,4,4,4,3,4,4,4,3.0,1
0,1,36.0,0,0,599,3.0,3,3,3,2.0,4,4.0,4,4,4,4,4,4,4,0,0.0,1
0,1,23.0,0,0,326,3.0,3,3,3,4.0,4,4.0,4,1,4,3,2,2,4,30,34.0,1
1,1,43.0,0,0,448,3.0,3,3,3,2.0,5,4.0,5,5,5,5,3,5,5,130,119.0,1
1,1,28.0,1,2,1025,4.0,4,4,2,4.0,4,5.0,4,5,2,4,3,4,4,0,0.0,1
1,0,26.0,0,0,1218,4.0,4,4,1,1.0,4,1.0,1,5,3,3,4,5,1,3,10.0,1
1,0,23.0,0,0,762,5.0,0,5,5,4.0,5,3.0,4,5,3,5,3,5,4,13,5.0,1
0,1,31.0,0,0,2532,3.0,3,5,5,4.0,4,4.0,4,5,4,4,3,4,4,0,16.0,1
0,1,20.0,0,0,1471,2.0,2,4,2,4.0,4,4.0,4,5,3,4,3,5,4,10,0.0,1
1,1,43.0,0,0,1912,4.0,4,4,4,4.0,1,4.0,4,4,5,4,4,4,2,0,0.0,1
0,1,34.0,0,0,2544,0.0,0,0,5,2.0,4,4.0,5,5,5,5,3,5,3,68,72.0,1
1,1,43.0,0,0,2828,4.0,4,4,4,4.0,4,4.0,4,4,4,4,3,4,5,0,0.0,1
1,1,39.0,1,0,390,4.0,5,4,3,1.0,1,1.0,1,1,4,1,5,1,4,0,0.0,1
0,1,64.0,1,1,1023,4.0,0,4,2,3.0,5,4.0,3,3,4,3,5,3,3,0,0.0,1
1,1,48.0,0,0,2817,3.0,3,3,3,5.0,5,5.0,5,5,5,5,5,5,4,0,0.0,1
1,1,55.0,0,0,1235,5.0,5,5,5,3.0,4,5.0,4,4,4,4,5,4,4,0,0.0,1
1,0,32.0,0,1,158,1.0,5,2,3,4.0,2,4.0,4,4,4,4,5,4,4,0,0.0,0
1,1,32.0,0,1,303,5.0,3,3,3,5.0,5,5.0,5,1,1,2,2,3,5,76,68.0,1
1,1,42.0,0,0,2973,0.0,0,0,3,5.0,5,4.0,5,5,5,3,5,5,4,0,0.0,1
0,1,61.0,0,0,3565,1.0,1,1,1,2.0,4,5.0,2,2,2,2,5,2,5,0,0.0,1
1,1,43.0,0,0,3653,3.0,5,5,5,5.0,4,4.0,4,4,5,4,4,4,3,14,20.0,1
1,1,39.0,0,0,2087,3.0,3,5,3,5.0,3,4.0,3,3,4,3,4,3,2,0,0.0,1
1,1,42.0,0,0,341,5.0,5,5,5,5.0,5,4.0,5,5,5,5,4,5,3,0,0.0,1
1,1,32.0,0,0,1726,4.0,4,4,4,4.0,4,4.0,4,5,5,3,4,4,4,93,96.0,1
1,1,42.0,0,0,1438,1.0,1,5,1,4.0,4,4.0,4,4,4,4,5,4,5,8,26.0,1
1,1,65.0,1,1,370,4.0,4,4,4,5.0,4,5.0,5,2,3,3,2,3,5,0,0.0,1
1,0,23.0,0,0,590,5.0,0,5,3,4.0,5,4.0,4,4,4,4,4,4,4,0,2.0,1
1,1,37.0,0,1,1384,4.0,5,5,5,4.0,4,4.0,4,3,3,5,4,5,4,0,29.0,1
0,1,54.0,0,0,452,2.0,2,2,2,4.0,4,4.0,5,5,5,5,4,5,5,0,0.0,1
1,1,31.0,0,0,547,3.0,3,3,3,5.0,5,5.0,5,4,3,4,3,4,5,3,8.0,1
1,1,55.0,0,0,2442,5.0,5,2,5,1.0,4,3.0,4,4,4,4,4,4,4,14,7.0,1
1,1,15.0,1,1,369,5.0,5,5,4,3.0,5,4.0,3,1,3,3,2,4,3,0,0.0,1
0,1,46.0,0,0,102,2.0,2,2,2,3.0,2,5.0,5,5,5,4,4,5,3,0,0.0,1
1,1,56.0,0,0,3714,2.0,2,2,2,3.0,5,5.0,5,5,5,5,5,5,4,0,0.0,1
1,1,54.0,0,0,1744,4.0,4,4,4,5.0,4,4.0,5,4,3,5,4,4,4,302,319.0,1
0,0,16.0,0,1,1125,4.0,4,4,3,2.0,4,2.0,2,5,2,4,1,3,2,0,0.0,1
1,1,35.0,0,0,2174,2.0,1,2,2,2.0,3,5.0,5,5,5,5,5,5,3,17,0.0,1
0,1,66.0,0,0,2204,2.0,2,2,2,4.0,3,4.0,5,5,5,5,1,5,1,0,0.0,1
0,1,47.0,0,0,883,3.0,5,5,5,5.0,5,5.0,5,5,5,5,4,5,5,4,0.0,1
0,1,47.0,1,1,1142,3.0,3,3,1,5.0,1,4.0,2,2,3,1,3,2,2,0,10.0,0
0,1,25.0,0,0,3779,4.0,4,4,4,4.0,4,4.0,4,1,3,4,3,5,4,0,5.0,1
0,1,38.0,0,1,496,5.0,2,2,2,5.0,5,5.0,5,2,2,2,2,1,5,0,0.0,1
1,1,54.0,0,0,1790,5.0,5,5,5,2.0,5,2.0,2,2,2,2,4,2,3,0,0.0,1
1,1,27.0,0,0,1589,3.0,3,3,3,5.0,5,5.0,5,4,2,5,4,4,5,0,0.0,1
1,1,38.0,0,1,585,3.0,5,5,5,5.0,5,5.0,5,4,3,2,1,3,5,28,16.0,1
0,1,41.0,1,1,2165,1.0,4,1,4,1.0,1,1.0,1,3,3,4,5,5,1,0,0.0,0
1,1,36.0,0,0,3353,2.0,2,2,2,4.0,5,5.0,3,3,4,3,5,3,5,2,0.0,1
1,1,36.0,0,0,594,3.0,3,3,3,4.0,4,4.0,5,5,5,5,3,5,5,8,0.0,1
1,1,54.0,0,0,1974,5.0,5,5,5,5.0,5,4.0,5,5,5,5,4,5,4,0,0.0,1
0,1,56.0,0,0,1735,4.0,4,4,4,4.0,5,5.0,4,4,4,4,5,4,4,11,10.0,1
1,1,52.0,0,0,3298,2.0,2,2,2,4.0,5,4.0,4,4,4,4,3,4,4,0,0.0,1
1,0,27.0,0,0,364,5.0,5,5,1,5.0,5,4.0,5,5,2,5,4,4,5,0,4.0,1
0,1,43.0,0,0,1999,4.0,4,4,4,2.0,4,5.0,4,4,4,4,4,4,3,7,0.0,1
1,0,16.0,0,1,798,5.0,5,5,1,2.0,5,2.0,2,5,3,4,5,5,2,9,3.0,1
0,1,31.0,1,2,895,1.0,5,1,2,5.0,1,5.0,5,4,2,4,4,5,5,5,0.0,0
1,1,56.0,0,2,102,4.0,4,4,4,4.0,4,4.0,4,5,2,5,4,4,4,0,3.0,1
1,1,46.0,0,0,2664,2.0,2,2,2,5.0,4,4.0,5,5,5,5,3,5,3,6,0.0,1
0,1,58.0,0,0,1723,5.0,5,5,5,5.0,5,5.0,5,4,5,5,5,4,5,158,151.0,1
0,1,44.0,0,0,1973,3.0,3,3,3,5.0,4,5.0,4,4,4,4,3,4,4,0,0.0,1
0,1,11.0,0,0,507,3.0,4,2,4,5.0,5,5.0,5,5,5,5,3,4,5,0,0.0,1
1,1,46.0,1,1,1739,3.0,1,3,4,2.0,3,2.0,2,4,4,2,2,4,2,0,1.0,0
1,1,31.0,0,2,86,4.0,1,1,1,4.0,4,4.0,4,5,3,1,3,1,4,0,0.0,1
0,1,47.0,0,0,1622,3.0,3,3,3,3.0,4,4.0,2,2,2,2,4,2,3,2,2.0,1
0,1,36.0,0,0,967,2.0,2,1,2,4.0,4,4.0,5,5,5,5,3,5,4,7,0.0,1
1,1,54.0,0,0,366,1.0,1,1,1,4.0,4,5.0,4,4,4,4,4,4,3,0,34.0,1
1,1,34.0,0,1,522,4.0,3,4,3,4.0,4,4.0,4,5,3,2,2,5,4,0,0.0,1
1,1,26.0,0,0,227,5.0,5,5,5,4.0,4,4.0,4,4,5,4,3,4,4,2,0.0,1
1,1,49.0,0,0,265,0.0,0,0,5,2.0,5,4.0,5,5,1,1,5,5,3,0,0.0,1
0,1,26.0,0,0,1089,4.0,4,4,4,5.0,5,5.0,5,3,2,5,3,5,5,0,0.0,1
1,1,59.0,0,0,328,3.0,3,3,3,4.0,5,5.0,5,5,5,5,5,5,5,0,0.0,1
1,1,34.0,0,0,3870,1.0,1,1,1,3.0,4,5.0,5,5,5,5,3,5,3,80,67.0,1
1,1,56.0,0,0,328,2.0,5,2,2,2.0,5,4.0,4,4,4,4,5,4,4,4,0.0,1
0,1,56.0,0,0,1608,3.0,3,3,3,3.0,4,4.0,4,4,4,4,3,4,4,0,0.0,1
0,1,20.0,0,0,2587,3.0,3,3,3,3.0,4,3.0,3,5,4,5,4,5,3,0,0.0,1
1,1,53.0,0,0,1565,5.0,5,5,5,5.0,5,5.0,4,4,4,5,5,4,1,0,0.0,1
0,0,28.0,0,0,1514,4.0,3,3,1,4.0,3,4.0,4,4,2,4,5,5,4,0,0.0,1
1,1,55.0,0,0,1795,1.0,1,1,1,4.0,5,4.0,3,3,4,3,4,3,5,0,0.0,1
1,0,18.0,0,1,369,0.0,0,0,2,2.0,0,2.0,2,5,2,5,4,5,2,0,3.0,1
1,0,42.0,0,0,270,5.0,5,5,1,5.0,5,5.0,5,3,4,5,3,4,5,11,9.0,1
0,1,37.0,0,1,160,5.0,4,4,4,5.0,5,5.0,5,3,2,4,3,5,5,0,0.0,1
1,1,15.0,1,1,989,0.0,4,0,1,1.0,0,1.0,1,5,5,4,5,5,1,0,16.0,1
0,0,39.0,0,0,1072,3.0,3,3,3,4.0,3,5.0,5,3,5,4,5,4,5,170,164.0,0
0,1,67.0,1,1,369,4.0,3,4,3,4.0,2,5.0,3,3,4,3,3,3,4,0,0.0,1
0,1,26.0,0,0,2454,5.0,5,5,5,4.0,4,4.0,4,3,2,5,5,4,4,0,2.0,1
1,1,55.0,1,1,759,5.0,5,5,5,2.0,5,2.0,2,5,2,4,4,5,2,0,0.0,1
0,1,52.0,0,0,550,5.0,5,5,5,3.0,5,5.0,3,3,4,3,4,3,4,0,4.0,1
0,1,66.0,1,2,2556,5.0,3,5,1,1.0,5,5.0,4,4,5,4,3,4,1,0,0.0,1
0,1,41.0,0,0,3580,1.0,1,1,1,5.0,5,5.0,5,5,5,5,3,5,4,6,0.0,1
1,1,24.0,1,1,731,4.0,1,4,3,2.0,4,2.0,2,4,3,4,1,3,2,2,0.0,0
0,1,46.0,0,0,3665,0.0,0,0,1,3.0,5,5.0,3,3,5,5,4,3,4,53,43.0,1
1,1,37.0,0,2,1069,5.0,1,1,1,5.0,5,5.0,5,5,2,1,4,5,5,10,26.0,1
0,1,33.0,0,0,2591,0.0,0,0,2,3.0,5,4.0,4,4,4,4,5,4,4,0,0.0,1
0,1,46.0,1,1,247,4.0,4,4,3,4.0,4,4.0,5,5,4,5,4,5,4,0,0.0,1
1,1,40.0,0,0,2356,0.0,4,0,4,5.0,4,5.0,4,4,4,4,5,4,4,4,0.0,1
0,1,33.0,0,1,1626,5.0,2,4,4,5.0,5,5.0,5,3,3,5,3,3,5,32,29.0,1
0,1,45.0,0,0,631,2.0,2,2,2,3.0,4,5.0,5,5,5,5,4,5,3,0,0.0,1
0,0,14.0,0,0,1506,5.0,0,5,1,5.0,5,5.0,5,4,2,4,5,5,5,6,0.0,1
1,1,37.0,0,1,499,5.0,4,4,4,5.0,5,5.0,5,2,4,1,4,4,5,0,2.0,1
0,1,29.0,0,0,919,3.0,2,3,3,4.0,4,4.0,4,4,4,4,3,5,4,0,0.0,1
1,0,29.0,0,0,591,0.0,0,0,2,3.0,0,3.0,3,3,5,5,3,4,3,0,2.0,1
1,1,39.0,0,0,2419,1.0,1,1,1,4.0,3,5.0,5,5,5,5,5,5,5,14,1.0,1
0,1,48.0,0,0,2699,0.0,5,0,1,3.0,2,3.0,5,5,5,5,1,5,2,0,0.0,1
1,0,23.0,0,1,733,4.0,4,4,1,4.0,4,4.0,4,5,5,4,4,4,4,0,2.0,1
0,1,56.0,1,1,188,2.0,5,2,5,2.0,5,4.0,3,3,2,3,4,3,3,0,0.0,0
0,1,39.0,0,0,2311,2.0,2,2,2,2.0,5,4.0,4,4,4,4,4,4,4,16,9.0,1
0,1,51.0,0,0,409,2.0,2,4,2,2.0,5,5.0,5,5,4,5,4,5,5,14,0.0,1
0,1,44.0,0,0,2250,0.0,3,0,4,1.0,4,1.0,1,1,1,1,4,1,5,48,45.0,1
1,1,50.0,0,0,3550,5.0,5,5,5,2.0,5,4.0,4,4,4,4,5,4,5,0,0.0,1
0,1,49.0,0,2,674,2.0,2,2,2,3.0,2,4.0,2,2,2,2,5,2,5,0,0.0,1
0,1,35.0,0,2,195,4.0,1,4,1,4.0,4,4.0,4,2,5,4,2,5,4,0,0.0,1
1,1,59.0,0,0,577,3.0,3,3,3,5.0,4,4.0,4,4,4,4,3,4,5,0,0.0,1
1,0,22.0,0,0,715,5.0,0,5,4,5.0,5,5.0,5,3,2,4,5,5,5,12,12.0,1
0,1,58.0,0,0,1067,2.0,2,2,2,2.0,4,5.0,5,5,5,5,4,5,5,1,0.0,1
1,1,30.0,0,0,3156,2.0,4,4,4,1.0,1,2.0,1,2,2,3,2,3,1,0,0.0,0
1,1,30.0,0,0,2911,2.0,2,3,2,4.0,3,4.0,4,4,5,5,5,3,4,1,25.0,1
1,1,52.0,0,0,3374,5.0,5,5,5,2.0,5,4.0,5,5,5,5,3,5,3,0,0.0,1
1,1,32.0,0,0,2262,2.0,2,2,2,4.0,4,4.0,4,2,4,5,1,1,4,42,33.0,1
1,1,48.0,0,0,1747,3.0,3,3,3,2.0,5,5.0,4,4,4,4,4,4,4,2,4.0,1
1,1,44.0,0,2,128,4.0,4,3,4,4.0,4,4.0,4,4,3,3,4,4,4,3,0.0,0
0,1,58.0,0,0,1744,2.0,2,4,2,2.0,5,4.0,2,2,2,2,3,2,5,4,0.0,1
0,1,48.0,1,1,993,5.0,5,5,2,5.0,5,4.0,1,1,5,1,3,1,5,0,0.0,1
0,1,28.0,0,0,2288,4.0,4,4,4,4.0,4,4.0,4,5,5,3,3,5,4,0,0.0,1
1,1,57.0,0,0,2242,3.0,3,3,3,2.0,4,4.0,3,3,3,3,5,3,3,4,0.0,1
0,1,54.0,0,0,1171,3.0,3,3,3,5.0,5,4.0,3,3,4,3,5,3,4,0,10.0,1
0,0,28.0,0,0,1293,5.0,5,5,1,2.0,5,2.0,2,5,4,3,5,4,2,1,0.0,1
0,1,52.0,1,1,748,0.0,5,0,1,4.0,5,4.0,4,4,0,4,5,4,5,0,0.0,1
1,0,33.0,0,0,372,2.0,2,2,3,3.0,2,4.0,3,5,4,4,5,4,3,0,0.0,0
0,1,36.0,0,0,89,3.0,3,3,3,1.0,5,4.0,5,5,5,3,2,5,3,0,0.0,1
1,1,45.0,1,1,302,5.0,4,5,4,4.0,5,4.0,4,5,5,5,3,4,4,0,0.0,1
0,1,63.0,1,1,113,4.0,4,4,3,1.0,2,3.0,3,3,4,5,3,3,4,0,0.0,1
0,1,47.0,1,1,331,4.0,5,4,4,5.0,4,5.0,5,5,4,5,4,5,3,6,0.0,0
1,1,50.0,0,0,2600,1.0,2,1,1,3.0,5,4.0,4,4,4,4,5,4,3,16,22.0,1
0,1,67.0,1,1,436,0.0,1,0,4,2.0,3,4.0,4,4,0,2,1,4,3,35,69.0,1
0,1,33.0,0,0,1812,5.0,5,5,5,5.0,1,2.0,5,5,5,5,4,5,5,0,0.0,1
1,1,45.0,0,0,1828,3.0,3,3,3,1.0,5,4.0,5,5,5,5,3,5,2,0,0.0,1
0,1,7.0,1,1,372,0.0,1,0,3,3.0,0,3.0,3,2,2,4,3,4,3,0,0.0,1
0,1,43.0,1,1,689,4.0,4,4,3,5.0,5,5.0,3,3,4,3,4,3,5,0,2.0,1
1,0,26.0,0,0,775,4.0,5,5,4,3.0,5,3.0,3,4,3,5,3,5,3,11,4.0,0
1,1,45.0,0,0,775,5.0,5,5,5,4.0,4,5.0,4,4,4,4,5,4,5,0,8.0,1
1,1,20.0,0,1,1437,5.0,3,3,3,5.0,5,4.0,5,4,2,2,2,4,5,118,102.0,1
1,1,48.0,0,0,1050,5.0,5,4,5,4.0,5,5.0,4,4,4,4,3,4,4,0,0.0,1
1,1,56.0,0,0,1838,2.0,2,4,2,2.0,5,4.0,4,4,5,4,4,4,4,0,0.0,1
0,0,15.0,0,0,1754,0.0,0,0,4,4.0,0,4.0,4,4,5,4,4,5,4,1,0.0,1
1,1,53.0,0,1,677,5.0,1,1,1,5.0,5,5.0,5,5,5,1,5,3,5,6,17.0,1
1,1,48.0,0,0,997,5.0,5,5,5,2.0,5,5.0,4,4,4,4,3,4,5,0,0.0,1
1,1,45.0,0,0,179,1.0,1,1,1,2.0,5,3.0,5,5,5,5,4,5,2,0,0.0,1
0,1,47.0,0,0,862,3.0,3,3,3,4.0,4,4.0,5,5,5,5,5,5,5,0,0.0,1
0,1,21.0,0,0,2319,5.0,5,5,5,4.0,4,4.0,4,4,2,5,4,5,4,0,0.0,1
0,1,16.0,1,1,1013,0.0,2,0,3,3.0,0,3.0,3,1,3,3,4,2,3,0,0.0,1
0,1,58.0,0,0,1927,2.0,2,2,2,3.0,5,5.0,4,4,5,4,4,4,3,5,19.0,1
0,1,51.0,0,0,2792,3.0,2,3,3,3.0,4,5.0,4,4,4,4,4,4,5,15,6.0,1
0,1,48.0,1,1,495,5.0,4,5,3,3.0,4,5.0,1,1,5,1,4,1,3,0,0.0,1
1,1,69.0,1,2,634,3.0,2,3,3,2.0,3,2.0,2,3,3,2,1,2,2,0,2.0,0
1,0,17.0,0,1,812,5.0,5,5,4,2.0,5,2.0,2,1,5,2,4,5,2,0,0.0,1
1,1,47.0,0,0,1814,5.0,5,5,5,5.0,4,5.0,5,5,5,5,5,5,3,5,2.0,1
1,1,54.0,0,0,408,2.0,2,2,2,4.0,5,5.0,4,4,4,4,5,4,3,21,12.0,1
0,1,28.0,0,0,2018,3.0,5,2,2,4.0,4,4.0,4,5,3,5,1,4,4,65,86.0,1
1,1,60.0,0,0,2504,3.0,3,3,3,4.0,4,4.0,4,4,4,4,4,4,4,0,0.0,1
1,1,19.0,1,1,844,3.0,4,4,4,2.0,4,2.0,2,4,4,4,3,5,2,0,0.0,1
1,1,64.0,1,1,1055,1.0,2,1,3,2.0,1,2.0,2,2,5,4,4,3,2,0,0.0,0
0,1,44.0,0,0,2550,4.0,4,4,4,3.0,4,5.0,3,3,4,3,3,3,5,0,0.0,1
1,1,31.0,0,0,1844,5.0,5,5,5,5.0,5,5.0,5,5,2,3,4,5,5,1,0.0,1
0,1,43.0,0,0,2572,3.0,2,3,3,2.0,5,5.0,4,4,4,4,4,4,5,0,0.0,1
0,1,53.0,0,0,545,4.0,4,4,4,2.0,4,5.0,5,5,5,5,5,5,4,0,0.0,1
0,1,56.0,0,0,160,3.0,3,3,3,2.0,2,4.0,4,4,4,3,4,4,2,5,0.0,1
1,1,56.0,0,0,3991,4.0,3,4,4,4.0,3,4.0,5,5,5,5,2,5,1,74,51.0,1
